Vertex,Label,Region
12249,caudalmiddlefrontal R,RF
12250,insula R,RT
12251,insula R,RT
12252,postcentral R,RC
12253,precentral R,RC
12256,superiorfrontal R,RF
12257,precentral R,RC
12258,insula R,RT
12259,insula R,RT
12260,postcentral R,RC
12261,precentral R,RC
12262,fusiform R,RT
12264,inferiortemporal R,RT
12265,precentral R,RC
12266,precentral R,RC
12267,precentral R,RC
12268,inferiortemporal R,RT
12270,middletemporal R,RT
12271,superiortemporal R,RT
12272,caudalmiddlefrontal R,RF
12273,inferiortemporal R,RT
12276,postcentral R,RC
12277,entorhinal R,RT
12278,precentral R,RC
12279,superiorfrontal R,RF
12280,precentral R,RC
12281,superiorfrontal R,RF
12282,caudalanteriorcingulate R,RL
12283,caudalmiddlefrontal R,RF
12284,middletemporal R,RT
12286,caudalmiddlefrontal R,RF
12287,precentral R,RC
12288,fusiform R,RT
12289,caudalmiddlefrontal R,RF
12290,superiortemporal R,RT
12291,precentral R,RC
12293,superiorfrontal R,RF
12295,inferiortemporal R,RT
12296,superiorfrontal R,RF
12297,precentral R,RC
12298,precentral R,RC
12299,fusiform R,RT
12301,insula R,RT
12302,middletemporal R,RT
12303,precentral R,RC
12304,superiortemporal R,RT
12305,postcentral R,RC
12306,middletemporal R,RT
12307,caudalmiddlefrontal R,RF
12308,entorhinal R,RT
12309,superiortemporal R,RT
12310,insula R,RT
12311,superiorfrontal R,RF
12312,middletemporal R,RT
12313,insula R,RT
12314,caudalmiddlefrontal R,RF
12315,precentral R,RC
12316,precentral R,RC
12317,caudalmiddlefrontal R,RF
12318,inferiortemporal R,RT
12319,precentral R,RC
12320,inferiortemporal R,RT
12322,inferiortemporal R,RT
12323,superiortemporal R,RT
12324,posteriorcingulate R,RL
12325,fusiform R,RT
12327,precentral R,RC
12328,middletemporal R,RT
12329,insula R,RT
12330,caudalmiddlefrontal R,RF
12331,inferiortemporal R,RT
12332,precentral R,RC
12333,precentral R,RC
12334,middletemporal R,RT
12337,insula R,RT
12338,superiorfrontal R,RF
12339,superiorfrontal R,RF
12340,precentral R,RC
12341,superiortemporal R,RT
12342,middletemporal R,RT
12343,posteriorcingulate R,RL
12344,superiortemporal R,RT
12345,posteriorcingulate R,RL
12346,insula R,RT
12347,inferiortemporal R,RT
12348,entorhinal R,RT
12349,precentral R,RC
12350,precentral R,RC
12351,insula R,RT
12352,superiorfrontal R,RF
12353,insula R,RT
12356,entorhinal R,RT
12357,superiortemporal R,RT
12358,insula R,RT
12360,superiorfrontal R,RF
12361,insula R,RT
12365,superiorfrontal R,RF
12367,postcentral R,RC
12368,caudalmiddlefrontal R,RF
12369,precentral R,RC
12370,precentral R,RC
12371,superiortemporal R,RT
12372,superiorfrontal R,RF
12374,precentral R,RC
12376,caudalmiddlefrontal R,RF
12378,superiortemporal R,RT
12380,insula R,RT
12381,precentral R,RC
12382,superiortemporal R,RT
12383,superiortemporal R,RT
12384,precentral R,RC
12386,caudalmiddlefrontal R,RF
12387,insula R,RT
12388,middletemporal R,RT
12389,inferiortemporal R,RT
12390,postcentral R,RC
12391,precentral R,RC
12393,superiortemporal R,RT
12394,superiorfrontal R,RF
12395,middletemporal R,RT
12396,posteriorcingulate R,RL
12397,precentral R,RC
12398,caudalmiddlefrontal R,RF
12399,precentral R,RC
12400,insula R,RT
12401,precentral R,RC
12402,caudalmiddlefrontal R,RF
12403,insula R,RT
12406,inferiortemporal R,RT
12407,fusiform R,RT
12408,superiorfrontal R,RF
12409,superiortemporal R,RT
12410,superiorfrontal R,RF
12411,precentral R,RC
12412,caudalmiddlefrontal R,RF
12413,postcentral R,RC
12414,precentral R,RC
12415,middletemporal R,RT
12417,caudalmiddlefrontal R,RF
12419,insula R,RT
12420,superiorfrontal R,RF
12421,middletemporal R,RT
12422,superiorfrontal R,RF
12423,precentral R,RC
12425,insula R,RT
12426,insula R,RT
12427,middletemporal R,RT
12428,caudalmiddlefrontal R,RF
12429,superiortemporal R,RT
12430,precentral R,RC
12431,insula R,RT
12432,middletemporal R,RT
12433,entorhinal R,RT
12434,insula R,RT
12436,precentral R,RC
12437,superiortemporal R,RT
12438,insula R,RT
12439,caudalanteriorcingulate R,RL
12440,caudalmiddlefrontal R,RF
12441,fusiform R,RT
12442,superiorfrontal R,RF
12443,caudalmiddlefrontal R,RF
12444,insula R,RT
12445,superiorfrontal R,RF
12446,superiorfrontal R,RF
12448,superiortemporal R,RT
12449,superiorfrontal R,RF
12450,superiorfrontal R,RF
12451,postcentral R,RC
12452,superiorfrontal R,RF
12453,middletemporal R,RT
12454,insula R,RT
12455,precentral R,RC
12457,precentral R,RC
12458,precentral R,RC
12460,insula R,RT
12461,superiorfrontal R,RF
12462,superiorfrontal R,RF
12463,superiorfrontal R,RF
12465,superiorfrontal R,RF
12466,insula R,RT
12467,precentral R,RC
12468,medialorbitofrontal R,RPF
12469,precentral R,RC
12470,superiorfrontal R,RF
12471,middletemporal R,RT
12472,caudalmiddlefrontal R,RF
12473,fusiform R,RT
12474,insula R,RT
12475,caudalmiddlefrontal R,RF
12477,inferiortemporal R,RT
12478,caudalmiddlefrontal R,RF
12479,precentral R,RC
12480,insula R,RT
12482,superiortemporal R,RT
12483,caudalmiddlefrontal R,RF
12484,insula R,RT
12485,middletemporal R,RT
12486,insula R,RT
12487,superiorfrontal R,RF
12488,caudalmiddlefrontal R,RF
12489,caudalmiddlefrontal R,RF
12490,insula R,RT
12491,superiorfrontal R,RF
12492,superiorfrontal R,RF
12493,temporalpole R,RT
12494,caudalmiddlefrontal R,RF
12495,middletemporal R,RT
12497,caudalmiddlefrontal R,RF
12498,temporalpole R,RT
12499,superiorfrontal R,RF
12500,caudalmiddlefrontal R,RF
12501,middletemporal R,RT
12502,superiorfrontal R,RF
12503,insula R,RT
12504,medialorbitofrontal R,RPF
12505,precentral R,RC
12506,inferiortemporal R,RT
12507,inferiortemporal R,RT
12508,inferiortemporal R,RT
12509,caudalanteriorcingulate R,RL
12510,inferiortemporal R,RT
12511,middletemporal R,RT
12512,insula R,RT
12513,insula R,RT
12514,insula R,RT
12515,middletemporal R,RT
12516,superiortemporal R,RT
12517,inferiortemporal R,RT
12518,entorhinal R,RT
12519,precentral R,RC
12521,middletemporal R,RT
12522,superiorfrontal R,RF
12523,inferiortemporal R,RT
12524,middletemporal R,RT
12525,superiortemporal R,RT
12526,caudalmiddlefrontal R,RF
12527,insula R,RT
12528,precentral R,RC
12529,precentral R,RC
12530,superiortemporal R,RT
12531,precentral R,RC
12532,superiorfrontal R,RF
12533,superiortemporal R,RT
12534,superiorfrontal R,RF
12535,insula R,RT
12536,superiorfrontal R,RF
12537,superiorfrontal R,RF
12538,superiorfrontal R,RF
12539,middletemporal R,RT
12540,precentral R,RC
12541,insula R,RT
12542,precentral R,RC
12543,caudalmiddlefrontal R,RF
12544,medialorbitofrontal R,RPF
12545,precentral R,RC
12546,inferiortemporal R,RT
12547,superiortemporal R,RT
12548,superiortemporal R,RT
12549,superiorfrontal R,RF
12550,superiortemporal R,RT
12551,precentral R,RC
12552,medialorbitofrontal R,RPF
12553,insula R,RT
12554,middletemporal R,RT
12555,insula R,RT
12556,superiortemporal R,RT
12557,superiorfrontal R,RF
12558,medialorbitofrontal R,RPF
12559,precentral R,RC
12560,middletemporal R,RT
12561,caudalmiddlefrontal R,RF
12562,caudalmiddlefrontal R,RF
12563,inferiortemporal R,RT
12564,precentral R,RC
12565,insula R,RT
12567,inferiortemporal R,RT
12568,precentral R,RC
12569,superiorfrontal R,RF
12571,insula R,RT
12572,caudalmiddlefrontal R,RF
12573,caudalmiddlefrontal R,RF
12574,inferiortemporal R,RT
12575,insula R,RT
12576,posteriorcingulate R,RL
12577,inferiortemporal R,RT
12578,posteriorcingulate R,RL
12579,caudalmiddlefrontal R,RF
12580,precentral R,RC
12581,middletemporal R,RT
12582,medialorbitofrontal R,RPF
12583,insula R,RT
12585,temporalpole R,RT
12586,caudalmiddlefrontal R,RF
12587,middletemporal R,RT
12588,superiortemporal R,RT
12590,superiortemporal R,RT
12591,precentral R,RC
12592,superiortemporal R,RT
12593,insula R,RT
12594,precentral R,RC
12595,inferiortemporal R,RT
12596,superiorfrontal R,RF
12597,precentral R,RC
12598,temporalpole R,RT
12599,superiorfrontal R,RF
12600,precentral R,RC
12601,superiorfrontal R,RF
12602,precentral R,RC
12603,middletemporal R,RT
12604,middletemporal R,RT
12605,caudalanteriorcingulate R,RL
12606,precentral R,RC
12607,caudalanteriorcingulate R,RL
12608,middletemporal R,RT
12609,medialorbitofrontal R,RPF
12610,entorhinal R,RT
12612,superiortemporal R,RT
12613,superiorfrontal R,RF
12614,superiorfrontal R,RF
12615,precentral R,RC
12616,fusiform R,RT
12617,middletemporal R,RT
12618,caudalmiddlefrontal R,RF
12619,insula R,RT
12620,caudalanteriorcingulate R,RL
12621,caudalmiddlefrontal R,RF
12622,superiorfrontal R,RF
12623,superiorfrontal R,RF
12624,precentral R,RC
12625,caudalmiddlefrontal R,RF
12626,superiortemporal R,RT
12627,precentral R,RC
12629,precentral R,RC
12630,superiortemporal R,RT
12631,inferiortemporal R,RT
12632,caudalmiddlefrontal R,RF
12633,precentral R,RC
12634,superiorfrontal R,RF
12635,inferiortemporal R,RT
12636,precentral R,RC
12637,middletemporal R,RT
12638,superiorfrontal R,RF
12639,superiorfrontal R,RF
12640,caudalmiddlefrontal R,RF
12641,medialorbitofrontal R,RPF
12642,medialorbitofrontal R,RPF
12643,middletemporal R,RT
12644,precentral R,RC
12645,superiorfrontal R,RF
12646,superiortemporal R,RT
12647,temporalpole R,RT
12648,superiortemporal R,RT
12649,precentral R,RC
12650,caudalmiddlefrontal R,RF
12651,precentral R,RC
12652,middletemporal R,RT
12653,precentral R,RC
12654,superiortemporal R,RT
12655,caudalanteriorcingulate R,RL
12656,precentral R,RC
12657,superiorfrontal R,RF
12658,insula R,RT
12659,superiorfrontal R,RF
12660,caudalanteriorcingulate R,RL
12661,superiorfrontal R,RF
12662,fusiform R,RT
12663,precentral R,RC
12664,insula R,RT
12665,precentral R,RC
12666,insula R,RT
12667,parsopercularis R,RF
12668,caudalmiddlefrontal R,RF
12669,superiorfrontal R,RF
12670,superiorfrontal R,RF
12671,medialorbitofrontal R,RPF
12672,precentral R,RC
12673,superiortemporal R,RT
12674,superiortemporal R,RT
12675,superiorfrontal R,RF
12676,middletemporal R,RT
12677,caudalmiddlefrontal R,RF
12678,superiorfrontal R,RF
12679,lateralorbitofrontal R,RPF
12680,precentral R,RC
12681,precentral R,RC
12682,caudalmiddlefrontal R,RF
12683,precentral R,RC
12684,precentral R,RC
12685,precentral R,RC
12686,precentral R,RC
12687,medialorbitofrontal R,RPF
12688,insula R,RT
12689,posteriorcingulate R,RL
12690,inferiortemporal R,RT
12691,caudalanteriorcingulate R,RL
12692,superiorfrontal R,RF
12693,superiortemporal R,RT
12694,medialorbitofrontal R,RPF
12695,inferiortemporal R,RT
12696,middletemporal R,RT
12697,parsopercularis R,RF
12698,superiortemporal R,RT
12699,precentral R,RC
12700,insula R,RT
12701,precentral R,RC
12702,parsopercularis R,RF
12703,superiortemporal R,RT
12704,parsopercularis R,RF
12705,superiorfrontal R,RF
12706,superiorfrontal R,RF
12707,superiortemporal R,RT
12708,insula R,RT
12709,caudalmiddlefrontal R,RF
12710,superiorfrontal R,RF
12711,caudalmiddlefrontal R,RF
12712,superiorfrontal R,RF
12713,rostralanteriorcingulate R,RL
12714,caudalmiddlefrontal R,RF
12715,precentral R,RC
12716,superiorfrontal R,RF
12717,inferiortemporal R,RT
12718,insula R,RT
12719,superiorfrontal R,RF
12720,posteriorcingulate R,RL
12721,precentral R,RC
12722,superiorfrontal R,RF
12723,precentral R,RC
12724,middletemporal R,RT
12725,insula R,RT
12726,temporalpole R,RT
12727,middletemporal R,RT
12728,parsopercularis R,RF
12729,precentral R,RC
12730,superiorfrontal R,RF
12731,parsopercularis R,RF
12732,insula R,RT
12733,precentral R,RC
12734,superiorfrontal R,RF
12735,precentral R,RC
12736,caudalmiddlefrontal R,RF
12738,superiortemporal R,RT
12739,insula R,RT
12740,parsopercularis R,RF
12741,caudalmiddlefrontal R,RF
12742,insula R,RT
12743,insula R,RT
12744,parsopercularis R,RF
12745,caudalmiddlefrontal R,RF
12746,caudalmiddlefrontal R,RF
12747,superiortemporal R,RT
12748,caudalmiddlefrontal R,RF
12749,middletemporal R,RT
12750,middletemporal R,RT
12751,parsopercularis R,RF
12752,caudalanteriorcingulate R,RL
12753,middletemporal R,RT
12754,medialorbitofrontal R,RPF
12755,superiorfrontal R,RF
12756,inferiortemporal R,RT
12757,precentral R,RC
12758,insula R,RT
12759,superiorfrontal R,RF
12760,precentral R,RC
12761,parsopercularis R,RF
12762,middletemporal R,RT
12763,middletemporal R,RT
12764,inferiortemporal R,RT
12765,temporalpole R,RT
12766,insula R,RT
12767,caudalmiddlefrontal R,RF
12768,superiorfrontal R,RF
12769,precentral R,RC
12770,precentral R,RC
12771,precentral R,RC
12772,superiortemporal R,RT
12773,temporalpole R,RT
12774,insula R,RT
12776,caudalmiddlefrontal R,RF
12777,caudalmiddlefrontal R,RF
12778,precentral R,RC
12779,superiorfrontal R,RF
12780,parsopercularis R,RF
12781,caudalmiddlefrontal R,RF
12782,caudalmiddlefrontal R,RF
12783,caudalmiddlefrontal R,RF
12784,middletemporal R,RT
12785,precentral R,RC
12786,precentral R,RC
12787,superiortemporal R,RT
12788,lateralorbitofrontal R,RPF
12789,superiorfrontal R,RF
12790,caudalmiddlefrontal R,RF
12791,middletemporal R,RT
12792,superiorfrontal R,RF
12794,insula R,RT
12795,lateralorbitofrontal R,RPF
12796,caudalmiddlefrontal R,RF
12797,lateralorbitofrontal R,RPF
12798,inferiortemporal R,RT
12799,superiorfrontal R,RF
12800,superiortemporal R,RT
12801,precentral R,RC
12802,caudalmiddlefrontal R,RF
12803,superiortemporal R,RT
12804,insula R,RT
12805,temporalpole R,RT
12806,inferiortemporal R,RT
12807,caudalanteriorcingulate R,RL
12808,parsopercularis R,RF
12809,insula R,RT
12810,caudalmiddlefrontal R,RF
12811,insula R,RT
12812,superiorfrontal R,RF
12813,parsopercularis R,RF
12814,temporalpole R,RT
12815,insula R,RT
12816,parsopercularis R,RF
12817,superiorfrontal R,RF
12818,superiortemporal R,RT
12819,precentral R,RC
12820,caudalmiddlefrontal R,RF
12821,caudalmiddlefrontal R,RF
12822,inferiortemporal R,RT
12823,precentral R,RC
12824,caudalmiddlefrontal R,RF
12825,parsopercularis R,RF
12826,caudalmiddlefrontal R,RF
12827,medialorbitofrontal R,RPF
12828,temporalpole R,RT
12829,medialorbitofrontal R,RPF
12830,precentral R,RC
12831,caudalmiddlefrontal R,RF
12832,superiortemporal R,RT
12833,middletemporal R,RT
12834,caudalmiddlefrontal R,RF
12835,insula R,RT
12836,precentral R,RC
12837,insula R,RT
12839,caudalmiddlefrontal R,RF
12840,inferiortemporal R,RT
12841,parsopercularis R,RF
12842,insula R,RT
12843,caudalmiddlefrontal R,RF
12844,superiorfrontal R,RF
12845,caudalmiddlefrontal R,RF
12846,insula R,RT
12847,insula R,RT
12848,superiortemporal R,RT
12849,precentral R,RC
12850,medialorbitofrontal R,RPF
12851,parsopercularis R,RF
12852,middletemporal R,RT
12853,caudalmiddlefrontal R,RF
12854,precentral R,RC
12855,superiortemporal R,RT
12856,parsopercularis R,RF
12857,superiorfrontal R,RF
12858,insula R,RT
12859,caudalmiddlefrontal R,RF
12860,parsopercularis R,RF
12861,caudalmiddlefrontal R,RF
12862,caudalanteriorcingulate R,RL
12863,superiortemporal R,RT
12864,superiorfrontal R,RF
12865,temporalpole R,RT
12866,superiorfrontal R,RF
12867,insula R,RT
12868,superiortemporal R,RT
12869,precentral R,RC
12870,caudalanteriorcingulate R,RL
12871,lateralorbitofrontal R,RPF
12872,insula R,RT
12873,parsopercularis R,RF
12874,lateralorbitofrontal R,RPF
12875,caudalmiddlefrontal R,RF
12876,parsopercularis R,RF
12877,precentral R,RC
12878,middletemporal R,RT
12880,caudalmiddlefrontal R,RF
12881,parsopercularis R,RF
12882,middletemporal R,RT
12883,temporalpole R,RT
12884,superiortemporal R,RT
12885,caudalmiddlefrontal R,RF
12886,precentral R,RC
12887,parsopercularis R,RF
12888,precentral R,RC
12889,temporalpole R,RT
12890,superiorfrontal R,RF
12891,lateralorbitofrontal R,RPF
12892,parsopercularis R,RF
12893,superiorfrontal R,RF
12894,superiorfrontal R,RF
12896,precentral R,RC
12897,lateralorbitofrontal R,RPF
12898,superiorfrontal R,RF
12899,lateralorbitofrontal R,RPF
12900,medialorbitofrontal R,RPF
12901,lateralorbitofrontal R,RPF
12902,parsopercularis R,RF
12903,parsopercularis R,RF
12904,precentral R,RC
12905,superiorfrontal R,RF
12906,middletemporal R,RT
12907,superiortemporal R,RT
12908,parsopercularis R,RF
12909,superiorfrontal R,RF
12910,caudalmiddlefrontal R,RF
12911,caudalmiddlefrontal R,RF
12912,superiorfrontal R,RF
12913,precentral R,RC
12914,parsopercularis R,RF
12915,caudalmiddlefrontal R,RF
12916,inferiortemporal R,RT
12917,middletemporal R,RT
12918,superiortemporal R,RT
12919,caudalanteriorcingulate R,RL
12920,medialorbitofrontal R,RPF
12921,superiorfrontal R,RF
12922,superiortemporal R,RT
12923,lateralorbitofrontal R,RPF
12924,parsopercularis R,RF
12925,caudalmiddlefrontal R,RF
12926,caudalmiddlefrontal R,RF
12927,precentral R,RC
12928,superiortemporal R,RT
12929,middletemporal R,RT
12930,superiorfrontal R,RF
12931,medialorbitofrontal R,RPF
12932,caudalmiddlefrontal R,RF
12933,fusiform R,RT
12934,precentral R,RC
12935,superiorfrontal R,RF
12936,parsopercularis R,RF
12938,parsopercularis R,RF
12939,precentral R,RC
12940,superiorfrontal R,RF
12941,parsopercularis R,RF
12942,superiorfrontal R,RF
12943,lateralorbitofrontal R,RPF
12944,middletemporal R,RT
12945,superiorfrontal R,RF
12946,parsopercularis R,RF
12947,insula R,RT
12948,middletemporal R,RT
12949,superiorfrontal R,RF
12950,temporalpole R,RT
12951,fusiform R,RT
12952,precentral R,RC
12953,medialorbitofrontal R,RPF
12954,temporalpole R,RT
12955,precentral R,RC
12956,caudalmiddlefrontal R,RF
12957,caudalmiddlefrontal R,RF
12958,insula R,RT
12959,superiorfrontal R,RF
12960,caudalmiddlefrontal R,RF
12961,caudalmiddlefrontal R,RF
12962,precentral R,RC
12963,inferiortemporal R,RT
12964,superiorfrontal R,RF
12965,parsopercularis R,RF
12966,superiortemporal R,RT
12967,lateralorbitofrontal R,RPF
12968,superiorfrontal R,RF
12969,precentral R,RC
12970,lateralorbitofrontal R,RPF
12971,lateralorbitofrontal R,RPF
12972,middletemporal R,RT
12973,precentral R,RC
12974,inferiortemporal R,RT
12975,caudalmiddlefrontal R,RF
12976,superiorfrontal R,RF
12977,superiortemporal R,RT
12978,insula R,RT
12979,superiorfrontal R,RF
12980,parsopercularis R,RF
12981,middletemporal R,RT
12982,caudalmiddlefrontal R,RF
12983,parsopercularis R,RF
12984,middletemporal R,RT
12985,parsopercularis R,RF
12986,precentral R,RC
12987,superiortemporal R,RT
12988,medialorbitofrontal R,RPF
12989,caudalanteriorcingulate R,RL
12990,caudalmiddlefrontal R,RF
12991,medialorbitofrontal R,RPF
12992,insula R,RT
12993,caudalanteriorcingulate R,RL
12994,superiorfrontal R,RF
12995,caudalmiddlefrontal R,RF
12996,temporalpole R,RT
12997,lateralorbitofrontal R,RPF
12998,caudalmiddlefrontal R,RF
12999,superiorfrontal R,RF
13000,temporalpole R,RT
13001,superiorfrontal R,RF
13002,superiorfrontal R,RF
13003,superiorfrontal R,RF
13004,insula R,RT
13005,superiorfrontal R,RF
13006,superiortemporal R,RT
13007,insula R,RT
13008,parsopercularis R,RF
13009,parsopercularis R,RF
